E_rel_keV,cosTheta_cm,phi,K3_lab_keV,K4_lab_keV,cosTheta3_lab,pT3_lab_keV,E3,px3,py3,pz3,E4,px4,py4,pz4
40.7978,0.591032,3.53395,13715.8,3930.21,0.584945,130686,953281,-120462,-50671.9,94250.4,3.73131e+06,126095,48961.7,-104962
49.3524,0.566398,2.91992,13680.8,3975.02,0.565259,132745,953246,-129755,28015.2,90961.4,3.73135e+06,136875,-35653.7,-98196.7
19.6729,-0.400329,3.76357,13800.5,3821.59,-0.393985,148554,953366,-119952,-87634.4,-63678.7,3.7312e+06,127255,84812.7,71530
33.9399,-0.270085,3.50485,14124.4,3515.32,-0.255982,158079,953690,-148030,-55462.9,-41860,3.73089e+06,142054,57152,52654.1
40.9173,0.67961,2.96145,13863.2,3777.13,0.684651,118075,953429,-115951,22293.2,110911,3.73116e+06,124793,-18121.8,-110771
42.9079,-0.951036,3.53696,13918.4,3716.76,-0.951934,49719.8,953484,-46064.6,-18711.2,-154519,3.7311e+06,48404.5,22209.6,157750
62.8697,-0.0188305,5.0727,14379,3286.08,-0.0267989,164946,953944,57675.7,-154534,-4421.95,3.73067e+06,-57056.7,145765,-2197.33
16.0363,0.311678,3.5783,13887.1,3724.48,0.307147,154300,953453,-139388,-66178.2,49799.9,3.7311e+06,144263,62966.9,-54792.7
34.7217,0.965913,5.95101,14408.4,3229.43,0.964801,43437.7,953974,41331.5,-13361.9,159361,3.73061e+06,-34399.6,15369.3,-150551
30.6274,0.166255,4.9798,13949.5,3714.5,0.171723,160090,953515,46132.2,-153299,27905.7,3.73109e+06,-28282,162256,-24034.7
31.1025,0.763766,1.48862,14056.2,3570.36,0.764085,105237,953622,10177.1,104744,124644,3.73095e+06,-2636.6,-105668,-124323
38.1931,-0.915812,2.25008,14060.9,3567.66,-0.916914,65113.3,953626,-41273.9,50360.7,-149600,3.73095e+06,40723.9,-53382.3,148663
27.3431,-0.187058,2.63541,14060.8,3572.09,-0.197271,159950,953626,-138982,79171.2,-32185.9,3.73095e+06,144594,-71842.1,23942.9
40.2706,-0.546577,1.34809,14162.9,3482.59,-0.553067,136427,953728,32131.7,132589,-90565.5,3.73086e+06,-22527.5,-135846,83740.3
48.5528,0.390911,5.55696,13642.8,4027.98,0.380029,148638,953208,112251,-97432.3,61068.5,3.73141e+06,-112529,108797,-74458.7
50.1144,0.623782,1.025,14113.9,3529.41,0.626467,127413,953679,67052.5,108342,102406,3.73091e+06,-62938.2,-111691,-99434.3
37.1082,-0.8023,1.01983,13931.6,3696.82,-0.803421,96694,953497,50956.2,82177.8,-130475,3.73108e+06,-51072.2,-86072.5,132498
58.963,-0.11096,5.23508,13972.9,3683.31,-0.114306,161575,953538,82007.1,-139217,-18590.8,3.73106e+06,-77007.1,145869,16244.5
52.6511,-0.990584,5.29875,14191.3,3455.7,-0.990452,22597.4,953757,11478,-19465.4,-162352,3.73084e+06,-15831.5,15276.4,159026
45.0724,-0.176099,0.307097,13987.8,3650.12,-0.169593,160371,953553,152912,48339.4,-27597.6,3.73103e+06,-153890,-49403.8,33186.2
50.8451,0.899505,4.20793,14089,3551.92,0.900886,70890.2,953654,-34083.1,-62159.2,147133,3.73093e+06,35955.9,63454.8,-145506
23.8116,-0.419788,4.38142,13921,3706.73,-0.416233,147606,953486,-50019,-138873,-67569.9,3.73109e+06,40578.6,144311,71931.7
35.6459,0.803585,4.02623,13962.4,3667.06,0.799722,97607.8,953528,-61387,-75887.6,130018,3.73105e+06,62020.5,72121.3,-135287
46.3456,-0.218166,0.631606,14183.2,3462.9,-0.225582,159646,953749,129694,93092.9,-36966.1,3.73084e+06,-123969,-97688.7,30259.4
61.6734,0.381512,1.22605,13904.4,3761.23,0.371426,150633,953470,52080.1,141344,60260,3.73114e+06,-46771.6,-144699,-70199.3
41.4931,-0.0248447,6.06996,13531.6,4126.12,-0.0218883,159995,953097,156513,-33196.9,-3502.86,3.73151e+06,-170773,39678.5,6209.32
35.4052,0.501892,5.56601,14127.3,3500.96,0.50487,141170,953693,105764,-93504.6,82568.4,3.73088e+06,-108596,89732.5,-79158.6
19.2389,-0.79387,4.73088,13886.8,3731.06,-0.799943,97293.7,953452,1456.96,-97282.8,-129699,3.73111e+06,-3306.31,106384,128451
43.6375,-0.175374,1.98996,14171.6,3479.09,-0.189724,160827,953737,-66275.2,146536,-31077.1,3.73086e+06,61880,-147507,18986.1
30.6884,-0.204091,0.713835,13887.6,3761.68,-0.201083,158828,953453,117942,106378,-32603.6,3.73114e+06,-131454,-97378.4,35971
75.3547,-0.686259,3.69193,14210.1,3471.37,-0.696824,117646,953776,-99976.8,-62010.8,-114298,3.73085e+06,106231,62569.4,103394
32.5055,-0.484903,0.491886,14079,3548.67,-0.477391,143457,953644,126713,67259,-77939.9,3.73093e+06,-121957,-67831.1,83620.6
20.0477,0.745038,2.92769,13765.3,3855.58,0.73962,108639,953331,-106220,22798.7,119389,3.73123e+06,106542,-24220.6,-129689
79.4983,-0.947733,4.62185,13784.1,3893.29,-0.94767,51568.9,953350,-4363.17,-51383.9,-153078,3.73127e+06,6076.17,53926.6,161536
47.2428,0.892766,4.39948,14058.6,3600.43,0.895244,72692.4,953624,-25022.8,-68249.9,146053,3.73098e+06,13275.4,76595.9,-144257
38.2462,-0.783561,3.17486,13820.1,3830.67,-0.792213,98702.8,953386,-98683.8,-1936.11,-128135,3.73121e+06,111576,8989.86,126654
26.5162,0.18631,0.426287,13625,4025.9,0.19615,157469,953190,142470,67074.2,31499.5,3.73141e+06,-159297,-63052.9,-26024.9
23.0872,-0.497974,5.53841,14276.7,3359.08,-0.505115,141897,953842,102723,-97891,-83047.5,3.73074e+06,-108869,87881.7,74004.7
52.6362,0.651347,1.03942,13902.3,3752.13,0.655493,122514,953468,63584.6,104722,106338,3.73113e+06,-59500.3,-114759,-106185
26.6093,-0.795804,4.57556,14350.4,3287.92,-0.80026,98846.9,953916,-15512.8,-97622,-131915,3.73067e+06,5482.27,98677.6,121467
52.1677,0.80174,4.73881,13840.5,3829.84,0.803608,96334.1,953406,5547.97,-96174.2,130074,3.73121e+06,9049.62,102745,-133891
45.3016,0.0830385,4.61137,13837.1,3815.36,0.0767787,161365,953403,-18285.4,-160326,12426.1,3.73119e+06,9015.16,167493,-17947.7
26.7089,-0.00759516,3.29475,14221.9,3396.95,-0.00667153,164091,953787,-162121,-25349.1,-1094.76,3.73078e+06,157482,23045.2,1801.77
30.6227,-0.665107,5.16314,13830,3809.47,-0.669101,120246,953395,54399.6,-107237,-108261,3.73119e+06,-47827.3,119022,109359
13.9674,0.188025,0.957059,13783.2,3844.6,0.202345,158184,953349,92150.5,128571,32683.9,3.73122e+06,-92489,-140019,-22710.9
39.5465,-0.0792107,2.9874,14230.9,3406.32,-0.0822985,163590,953796,-161862,23713.2,-13509.1,3.73079e+06,156193,-29927.2,10631.7
71.5292,0.356439,2.78794,14349.7,3325.17,0.347643,154555,953915,-144686,54343.4,57304.1,3.7307e+06,137051,-46960.3,-61735
50.5785,0.452841,3.03433,13992.4,3649.99,0.448597,145460,953558,-144574,16034.5,73011.7,3.73103e+06,145060,-13792.9,-77397.4
50.3914,-0.124665,1.53211,14237.4,3409.84,-0.12387,162920,953803,7708.02,162738,-20337.5,3.73079e+06,-606.55,-158163,20376.4
28.9327,0.619607,2.83263,13999.2,3644.76,0.632258,126127,953565,-120661,36728.8,102929,3.73102e+06,127034,-47529.3,-93741.5
50.023,-0.0974668,0.910622,14152.9,3493.05,-0.106707,162758,953718,99963.4,128443,-17467.2,3.73087e+06,-98208.4,-127715,9800.98
22.5495,-0.205036,5.12328,13430.2,4228.25,-0.200044,156206,952996,60535.9,-143999,-31892.8,3.73161e+06,-76333.1,155414,39473.9
18.3205,0.805338,3.25432,14261.1,3354.36,0.806476,97158.3,953826,-96404.3,-12081,132522,3.73073e+06,94645.2,6147.56,-126577
64.7509,-0.919866,5.41362,14059.5,3597.12,-0.922268,63065.3,953625,40705.4,-48169.5,-150466,3.73098e+06,-43701.2,51900.7,149081
56.3537,0.390102,4.54673,13964.9,3690.34,0.382589,150224,953530,-23525.9,-148371,62206.8,3.73107e+06,29706.4,147723,-69423.4
49.148,-0.235444,5.3501,13980.8,3663.68,-0.226843,158446,953546,94427.5,-127235,-36904.4,3.73104e+06,-94432,128217,44366.2
38.8938,0.0336887,2.74664,14227.1,3405.28,0.0325561,164038,953793,-151722,62361.2,5343.27,3.73078e+06,145730,-64208.6,-6094.55
40.355,0.511687,2.60491,13704.7,3937.06,0.51262,138290,953270,-119129,70230,82563.3,3.73132e+06,125717,-77308.9,-87086.2
55.8748,0.330555,3.95973,13937,3710.73,0.331044,153272,953502,-104333,-112281,53771.7,3.73109e+06,109114,113054,-54673.6
37.5353,0.870817,1.92994,13983.9,3646.41,0.873621,79173.7,953549,-28350.1,73923.9,142143,3.73103e+06,27554.9,-79624.7,-141764
53.4309,-0.0272779,0.137849,14105.8,3542.27,-0.0353808,163316,953671,161841,21899.2,-5781.88,3.73092e+06,-160688,-24454.6,-750.06
63.2446,0.573079,0.364122,14139.1,3520.77,0.565132,134981,953705,126311,47596.6,92462.9,3.7309e+06,-119973,-47845.7,-97858.2
46.2135,0.228914,5.35082,14036.4,3621.02,0.225268,158823,953602,92346.4,-129216,36721.5,3.731e+06,-103730,121081,-39830.9
32.1195,-0.955708,2.98546,14261.3,3364.3,-0.955041,48717.7,953827,-48157.2,7368.97,-156936,3.73074e+06,44553.1,-7841.37,151805
31.7813,-0.490479,2.12458,14166.2,3461.75,-0.498329,141987,953732,-74933.9,120604,-81611.7,3.73084e+06,74057.8,-122066,73715.4
45.0793,0.36434,1.40273,14094.7,3546.25,0.363414,152185,953660,23890.7,150298,59365.1,3.73093e+06,-31396.9,-147947,-59789.9
64.6102,0.182847,1.17781,13860.3,3803.82,0.185422,159171,953426,62297,146473,30034.6,3.73118e+06,-58230.7,-155342,-29141.5
34.5822,0.147647,1.42677,14133.1,3499.05,0.155307,161593,953699,22003,160088,25404.8,3.73088e+06,-27669.6,-158029,-18923.3
90.5256,0.441713,4.70254,13976.7,3707.77,0.435656,146416,953542,-1116.4,-146412,70865.3,3.73109e+06,2725.19,147225,-77276.6
28.8649,0.524546,5.20854,13820.2,3810.63,0.533614,136791,953386,65389,-120150,86308.8,3.73119e+06,-68904,129813,-82599.8
60.4539,-0.911858,4.85506,14090.1,3560.59,-0.912489,66817.1,953655,8961.4,-66213.4,-149034,3.73094e+06,-11746.1,66801.4,148174
24.8192,0.380862,1.58131,14436.8,3203.63,0.368144,153727,954002,-1354.48,153721,60868.7,3.73058e+06,2490.04,-139287,-66973.4
48.2313,0.588446,3.88629,14077.3,3570.2,0.58244,132704,953643,-98630.2,-88782.4,95084.6,3.73095e+06,90714,91945.2,-99723.7
48.2272,-0.495217,4.65826,14156.9,3502.18,-0.481079,143526,953722,-8819.85,-143255,-78760.6,3.73088e+06,3176.08,134965,88851.5
17.2677,0.375033,0.912983,13859.1,3760.22,0.366627,150694,953424,91116.7,120027,59383.4,3.73114e+06,-97465.4,-117962,-68052.4
46.6599,-0.996469,5.18337,14051.7,3588.76,-0.99704,12540.5,953617,5118.75,-11448.2,-162620,3.73097e+06,-10513.2,15186.4,162558
43.5702,0.910548,3.48748,13774.9,3868.75,0.909689,67059.6,953340,-63451.9,-21699.1,146893,3.73125e+06,63490.1,27448.2,-155149
40.4943,-0.6909,6.05804,13481.9,4186.32,-0.698007,114386,953047,111311,-26347.4,-111498,3.73157e+06,-129320,26277.7,117521
22.3461,-0.191282,0.756034,13916.2,3709.89,-0.193094,159254,953482,114333,110859,-31340.7,3.73109e+06,-124749,-105692,30612.5
51.9267,-0.186911,4.91921,13981.6,3686.32,-0.175136,160178,953547,35344.9,-156229,-28493.3,3.73107e+06,-23455,159597,38377.6
38.9747,-0.496914,4.96184,14209.6,3433.99,-0.499851,142062,953775,32921.1,-138195,-81987.2,3.73081e+06,-42895.4,133295,77483.9
27.8224,-0.179755,3.89843,13927.9,3693.86,-0.174634,159882,953493,-116759,-109223,-28356.6,3.73107e+06,116180,113837,33076
27.8942,0.0634797,6.13126,14123.9,3499.06,0.0660304,163168,953689,161492,-23322.5,10797.6,3.73088e+06,-158546,29761.6,-8615.11
55.2934,-0.223271,1.81607,14133.8,3517.19,-0.220693,159548,953699,-40172.4,154408,-36101.4,3.7309e+06,32611.3,-154082,37779.7
35.0918,-0.123356,0.5726,14010.8,3640.45,-0.141669,161221,953576,134885,88307.2,-23072.6,3.73102e+06,-140670,-85381.9,8582.67
44.8815,0.190808,4.66222,14198.8,3439.74,0.196933,160750,953764,-8303.34,-160535,32289.3,3.73082e+06,6970.61,157788,-26620.1
37.8572,-0.43634,4.61329,14021.4,3619.54,-0.444127,145975,953587,-12635.4,-145427,-72359.4,3.731e+06,21908.7,148598,66593
54.1806,-0.286394,5.89879,14011.7,3667.3,-0.299151,155410,953577,145160,-55504.2,-48722.3,3.73105e+06,-144223,70925.6,39007.8
50.8618,-0.238357,2.49276,13985.7,3664.83,-0.233419,158221,953551,-127127,94194.9,-37981.1,3.73104e+06,123016,-101954,42498.4
45.3916,-0.911934,4.23175,14031.3,3616.06,-0.908372,68153.7,953597,-33033.3,-59613.1,-148049,3.731e+06,22837.7,58426,151772
26.9028,0.162566,0.293428,13693.5,3950.93,0.14809,159220,953259,152135,46966,23841.7,3.73133e+06,-161514,-44894.5,-36967
39.6194,-0.724284,1.81832,14375.5,3273.77,-0.732858,112253,953941,-26949.3,108970,-120910,3.73065e+06,29956.4,-109432,107438
60.9518,-0.699462,1.44171,14283.3,3387.12,-0.69338,118499,953849,13138.6,117768,-114027,3.73077e+06,-22374.1,-107606,114813
49.8225,0.925023,5.40161,14063.5,3581.29,0.927477,61006.7,953629,39593,-46413.4,151338,3.73096e+06,-38785.7,53462.5,-149492
10.421,0.39173,2.23065,14182.6,3431.98,0.387539,151061,953748,-94276.4,118031,63504.5,3.73081e+06,82810.8,-120343,-65240
74.468,0.650673,0.034081,14181.8,3500.31,0.644237,125326,953747,125309,2036.73,105566,3.73088e+06,-118589,-12788.9,-108992
23.3083,0.776146,3.25736,14056.5,3560.9,0.779379,102210,953622,-101645,-10734.4,127141,3.73094e+06,104073,16348.2,-124337
34.9884,0.426854,1.38556,13704.1,3956.59,0.439199,144692,953269,28804.1,141796,70736.4,3.73134e+06,-20777.4,-157524,-65311.9
29.7716,0.0193979,0.704183,13711.1,3922.93,0.0227277,161057,953276,123533,103340,3661.41,3.7313e+06,-127230,-114328,-1217
16.3029,0.66247,2.8784,13854.9,3757.99,0.657039,122086,953420,-118020,31245.5,106406,3.73114e+06,117566,-33845.5,-114288
43.426,0.167863,1.9637,14196.8,3448.09,0.162271,161776,953762,-63611.7,148745,26604.1,3.73083e+06,53660.7,-148017,-30463.9
72.22,0.419985,0.131248,13774.7,3928.01,0.438189,145147,953340,143711,20367.6,70756.7,3.73131e+06,-159513,-15591.4,-60085.1
31.7633,0.492925,1.00831,13496.9,4168.16,0.504382,138008,953062,72490.6,117436,80613.9,3.73155e+06,-88185.7,-130309,-79578.3
39.8228,0.173395,5.25679,13927.8,3716.78,0.165949,160125,953493,81239.4,-137986,26946.2,3.7311e+06,-90955,135364,-33546.6
29.4234,0.774552,3.86781,13983.2,3639.09,0.775121,102797,953549,-77590.1,-67431.5,126113,3.73102e+06,75354.6,72711.3,-127187
34.0671,0.163622,3.11741,13980.6,3659.52,0.178858,160063,953546,-160016,3882.81,29097.8,3.73104e+06,164257,-3922.52,-17273
34.4946,-0.699931,0.888777,14523.6,3122.58,-0.701258,118228,954089,75399.9,91064.3,-116296,3.7305e+06,-65782,-88020.3,105891
19.6607,0.403701,1.05534,13916.2,3739.05,0.387986,149594,953482,76432,128594,62973.2,3.73112e+06,-62205.2,-134501,-76991.5
51.7993,-0.326963,4.57393,14022.6,3625.04,-0.317837,154483,953588,-21418.3,-152992,-51785.9,3.731e+06,20774.1,151859,59532.5
20.4617,0.39388,0.793877,14271.7,3342.79,0.395413,150987,953837,105974,107548,64999.5,3.73072e+06,-101575,-104248,-61203.4
40.6757,0.600447,2.3919,14140.5,3496.56,0.593829,131648,953706,-96932.2,89080.2,97162.8,3.73088e+06,89850.8,-88215,-101110
56.494,0.929358,0.167657,14026.8,3629.79,0.932245,58962.4,953592,57854.6,11376.1,151916,3.73101e+06,-65524.9,-4890.87,-150847
23.5762,0.746804,2.5499,14116.7,3499,0.750553,108031,953682,-89498.6,60502.9,122702,3.73088e+06,92038.5,-60446.3,-118201
54.4351,-0.261101,0.435977,14053.7,3606.45,-0.269858,157062,953619,141498,68168.9,-44017.6,3.73099e+06,-147991,-60147.7,37136.3
31.3853,0.172618,3.61856,13888.4,3743.74,0.168847,159817,953454,-141159,-74936.9,27377.6,3.73112e+06,148887,69150.8,-31202.2
22.1868,-0.137839,0.408054,13856.7,3758.67,-0.141033,160340,953422,147132,63725.5,-22841.5,3.73114e+06,-152634,-65527.7,21052.4
25.6978,0.295052,2.48452,14133.6,3488.37,0.299746,156059,953699,-124389,94243.3,49032.6,3.73087e+06,119434,-98836.3,-44543.7
60.7209,-0.736082,3.51871,14166.9,3491.91,-0.739276,110286,953732,-103114,-39123.1,-121075,3.73087e+06,101261,46829.2,116605
36.0726,0.45295,0.134051,14178,3448.93,0.451091,146223,953743,144920,19479,73906.4,3.73083e+06,-141066,-19277.8,-73834.1
42.2355,-0.362354,0.121331,14122,3529.35,-0.360706,152505,953687,151028,21176.6,-58980.1,3.73091e+06,-150678,-7567.34,59681.1
45.7246,-0.0256111,5.38936,13833.8,3835.06,-0.0403548,161692,953399,99448.3,-127492,-6530.36,3.73121e+06,-112904,125824,-5020.81
37.5599,-0.231879,1.83358,14297.8,3335.07,-0.228546,160180,953863,-41330.4,154756,-37603.8,3.73071e+06,40811.1,-147341,38710.2
29.6349,0.580781,2.80282,13735.4,3893.09,0.579569,131401,953301,-123777,44108.2,93451.5,3.73127e+06,130918,-44193.6,-99722.4
60.9829,0.456482,4.64973,13642,4040.35,0.455204,143076,953207,-11354.5,-142625,73146.6,3.73142e+06,255.641,154118,-79898.7
28.2165,0.763358,3.75836,13967.2,3651.41,0.761703,105358,953533,-86037.1,-60810.3,123859,3.73103e+06,85587.4,61439.3,-127019
28.5413,0.539148,3.28082,13599.1,4043.45,0.547333,134271,953165,-132949,-18789.2,87811.4,3.73142e+06,148109,20136.1,-88416.7
48.7475,0.388342,0.306821,13858.5,3791.12,0.394403,148839,953424,141472,46246.8,63881.1,3.73117e+06,-150756,-42188.5,-61393.1
50.8122,-0.484533,5.36669,14592.7,3104.86,-0.466336,147054,954158,90494.6,-115912,-77522.2,3.73048e+06,-72779.9,102989,85158.8
35.7186,-0.661904,0.176344,13893.1,3736.13,-0.66259,121465,953459,119430,22139.6,-107454,3.73112e+06,-124127,-18762.6,110029
48.493,0.265433,4.45699,14107.9,3534.41,0.257734,157909,953673,-39852.6,-152797,42121.6,3.73091e+06,39341,150033,-47991.4
40.7019,0.30949,5.0922,13986.1,3650.9,0.314837,154444,953552,56046.8,-143915,51229.8,3.73103e+06,-63277.8,144769,-47620.7
27.2945,0.944561,5.3939,14144.2,3473.21,0.944586,53717.9,953710,33935.7,-41641,154574,3.73085e+06,-32947.5,41378.9,-152007
64.5751,-0.419002,1.42574,14088.2,3571.49,-0.411334,148860,953654,22125,147206,-67177.4,3.73095e+06,-18703.9,-144655,73228.5
32.5028,0.270105,0.138351,13850,3782.92,0.266362,156070,953415,154788,19958.8,43129.1,3.73116e+06,-158551,-28313.8,-47697.3
48.3788,0.874709,5.80147,14491.3,3192.85,0.867921,82280.5,954057,71643.1,-40464.2,143774,3.73057e+06,-64016.5,21693.8,-138720
46.7664,0.745622,3.69943,14240.1,3402.65,0.744817,109566,953806,-92288.8,-59054.6,122299,3.73078e+06,92126.6,51724.7,-119226
54.2066,0.841013,1.91414,14330.4,3322.22,0.842619,88705.7,953896,-28886.9,83870.5,138800,3.7307e+06,33009.2,-80330.5,-131281
26.6287,-0.577304,3.5343,14108.8,3525.46,-0.59046,131904,953674,-121885,-50423.2,-96502.3,3.7309e+06,127512,53069.6,84960.2
37.0009,0.0821696,2.17649,14032.9,3606.89,0.0704843,162587,953598,-91528.6,134377,11488.4,3.73099e+06,96627.8,-130872,-20903.7
43.6357,-0.649992,3.40409,14309.3,3346.34,-0.660632,123568,953875,-119643,-30898.5,-108741,3.73073e+06,120176,37179.9,95565
64.8592,-0.933293,5.6045,13776,3887.6,-0.932895,58157.6,953341,45694.8,-35976.3,-150647,3.73127e+06,-45422,40059.8,159149
24.3665,-0.204505,0.148646,14155.9,3460.01,-0.207846,160135,953721,158307,24130.2,-34026.5,3.73084e+06,-156174,-21729.7,30706.3
30.6891,-0.721619,3.33786,14092.1,3531.46,-0.720086,113338,953658,-110940,-23194,-117618,3.73091e+06,110012,17429.4,118035
17.7757,-0.44924,2.70168,14016.4,3596.67,-0.44274,146061,953582,-132563,61326.4,-72120.6,3.73098e+06,128819,-64807.3,77659.3
22.9613,-0.95928,3.69124,13786.2,3846.88,-0.962206,43991.9,953352,-36630.1,-24362.4,-155437,3.73123e+06,49633.4,22886,160328
51.9609,0.406975,1.10217,13691.2,3964.02,0.410892,146764,953257,66284.6,130943,66146.1,3.73134e+06,-71438.6,-141091,-67500.1
31.6869,0.167511,6.19244,13864.8,3761.17,0.170536,159633,953430,159037,-13776.9,27627.8,3.73114e+06,-164490,17688.1,-26132.1
49.9791,-0.448305,5.75529,13957.5,3685.26,-0.452525,144955,953523,124927,-73519.1,-73558.3,3.73106e+06,-130304,73337.1,71616.2
38.5211,0.337108,4.58948,14066.6,3577.42,0.331169,153981,953632,-21154.6,-152521,54043.4,3.73096e+06,9738.92,152110,-58731.3
22.1572,0.0536613,3.86333,13913.4,3755.71,0.0316947,162211,953479,-123723,-104904,5143.79,3.73114e+06,116403,118066,-22862.9
58.5725,0.601216,2.01903,14415.9,3243.56,0.598664,132340,953981,-56838.8,119513,98910.3,3.73062e+06,55322.7,-109904,-95136.1
41.6453,0.101253,3.95455,14245,3396.46,0.108315,163263,953810,-111289,-119455,17788.5,3.73078e+06,112682,111805,-11559.9
24.4149,-0.681403,2.55567,14136.7,3501.24,-0.671422,121239,953702,-102150,65301.4,-109844,3.73088e+06,88889.7,-68744.6,116129
38.6287,-0.0902149,6.23181,13742.5,3895.65,-0.0945521,160562,953308,160347,-8315.54,-15249.8,3.73128e+06,-169780,8452.66,12638
57.7393,0.314856,2.8849,14187.4,3474.6,0.306172,156023,953753,-151353,37888.4,50179.7,3.73085e+06,144002,-44996,-56151.9
40.2221,-0.551216,5.90112,14042.3,3605.13,-0.543923,136819,953608,127768,-48935.6,-88685.4,3.73098e+06,-120623,57869.3,94813.2
47.8992,-0.625169,0.179194,14628.6,3039.93,-0.619148,130703,954194,128593,23391.9,-103052,3.73042e+06,-112560,-20001.9,97986.1
24.7036,-0.260141,2.42477,14277.6,3382.39,-0.253991,159026,953843,-122409,101515,-41760.7,3.73076e+06,104255,-111043,45019
27.3444,-0.412512,5.69108,14603.2,3045.36,-0.420634,150870,954169,125150,-84256.5,-69950.2,3.73042e+06,-115964,77682.8,56827.5
41.023,0.228609,4.12393,14257.8,3384.13,0.228906,159941,953823,-90271.7,-132031,37610,3.73076e+06,79931.6,132470,-36083.8
27.6984,0.485831,1.76081,14174.3,3457.99,0.473664,144275,953740,-26717.3,141780,77594.5,3.73084e+06,27734.6,-132979,-85661.4
34.1909,-0.0561783,2.33639,14619.3,3052.51,-0.0720846,165956,954185,-114187,120427,-11994.1,3.73043e+06,107674,-105677,-1903.81
32.9876,0.49527,5.01777,14086.4,3550.5,0.482722,143019,953652,43371,-136284,78831,3.73093e+06,-39613,130724,-88446
67.1042,-0.211813,3.01067,14080.5,3576.85,-0.210898,159599,953646,-158152,21441.9,-34433.6,3.73096e+06,158430,-18443,35174.7
64.6886,-0.803926,2.86221,14302.4,3362.5,-0.808332,96882.1,953868,-93408.4,25709.9,-133021,3.73074e+06,93048.3,-30948,124347
54.051,-0.307863,5.81635,13839.8,3810.14,-0.307188,154033,953405,137933,-68562,-49721.2,3.73119e+06,-141573,75091.5,52312.9
76.7661,-0.12921,0.840363,14007,3671.25,-0.121029,161644,953572,106616,121498,-19708.5,3.73105e+06,-113683,-117271,26558.9
54.6342,0.488731,1.47534,14136.6,3542.83,0.508154,140902,953702,13932.8,140211,83133.1,3.73092e+06,-12160.2,-147776,-66617.4
43.2219,-0.664029,5.66138,14040.4,3595.36,-0.66428,121867,953606,98405.2,-71888.6,-108302,3.73097e+06,-102145,67847.6,108529
51.3826,-0.780693,5.72891,14263,3401,-0.776498,103550,953828,89383.1,-52280.3,-127605,3.73078e+06,-76300.9,59155.4,126665
38.7551,0.191143,1.72282,13566.4,4091.15,0.201095,156968,953132,-23198.3,155244,32223.7,3.73147e+06,28372.4,-170220,-27116.5
36.6864,0.157995,2.44756,13711.3,3932.99,0.152064,159227,953277,-121479,102937,24497.6,3.73131e+06,133000,-103436,-30772.9
24.8239,0.95033,3.43252,14346.1,3281.74,0.949863,51532,953912,-48906.9,-16237.8,156552,3.73066e+06,47524.1,7994.41,-148838
61.7154,0.181823,3.23133,14203.7,3459.06,0.174727,161466,953769,-160955,-12840.2,28653.3,3.73084e+06,155705,20438.4,-33712.8
31.625,-0.702758,6.24004,14451.3,3187.34,-0.697459,118546,954017,118423,-5401.08,-115376,3.73057e+06,-106207,3454.02,111710
41.0947,0.0958916,2.05825,14022.4,3612.67,0.0904139,162264,953588,-75127.8,143824,14731.2,3.73099e+06,79743.7,-142183,-19222.3
33.9578,0.0944606,0.148161,14190.4,3434.74,0.0929335,163202,953756,161451,23841.3,15232.9,3.73081e+06,-157348,-24486.7,-16097.2
37.471,-0.716274,5.6856,14287,3360.91,-0.726242,113065,953852,94003.7,-62825.5,-119447,3.73074e+06,-94543.1,68856.1,106708
62.5429,-0.986497,0.0689451,13673.6,3997.66,-0.98626,26577,953239,26386.7,3174.21,-158667,3.73138e+06,-27802,3371.34,170391
21.5767,-0.47253,2.04868,13784,3837.23,-0.475139,142132,953349,-66420.2,125658,-76749,3.73122e+06,64814.4,-135266,78247.1
31.7288,-0.605229,3.04535,13966.5,3677.62,-0.593411,130880,953532,-130428,10859.2,-96490.9,3.73106e+06,124620,-18810.5,107449
63.8362,0.0614181,2.18303,13577.1,4104.09,0.0697315,159914,953143,-91431.8,131197,11178.3,3.73148e+06,102328,-141811,-5523.07
28.1042,-0.792189,2.7216,14295.1,3354.1,-0.786992,101503,953861,-93837.3,38695.5,-129476,3.73073e+06,79331.3,-47977.9,128140
39.5608,0.152247,2.4292,14261.5,3380.37,0.149947,162467,953827,-124183,104758,24640,3.73076e+06,113624,-107910,-25618.3
37.471,-0.471872,4.92052,14200.1,3441.2,-0.464173,145234,953766,31696.6,-141733,-76109.5,3.73082e+06,-21994.9,136815,80392.8
21.9577,0.47435,1.37562,13937.6,3688.42,0.482692,142258,953503,29263.5,139216,78405.6,3.73107e+06,-22274.9,-147144,-73227
44.9866,-0.952831,3.14627,13602.2,4051.74,-0.953075,48574.9,953168,-48574.3,235.076,-152924,3.73143e+06,53238.9,2057.11,165477
51.704,0.947266,3.96096,14334.2,3316.82,0.944834,53962.5,953900,-36960.9,-39317.3,155658,3.7307e+06,30788.2,33907.5,-150464
32.5628,-0.465198,0.593722,13616,4034.91,-0.47433,141327,953181,117884,77953.6,-76146.9,3.73141e+06,-126721,-91844.6,74845.7
30.6785,0.304132,3.80478,13443.9,4215.13,0.296213,152352,953009,-119650,-94313.1,47249.1,3.73159e+06,133392,100925,-58833.9
54.7765,0.640254,2.23344,14271.5,3391.1,0.639236,126412,953837,-75844.2,101132,105079,3.73077e+06,82182,-89903.9,-102249
