E_rel_keV,cosTheta_cm,phi,K3_lab_keV,K4_lab_keV,cosTheta3_lab,pT3_lab_keV,E3,px3,py3,pz3,E4,px4,py4,pz4
55.8197,0.453363,0.454738,2290.9,1058.35,0.438283,59010.1,941856,53676.6,24515.7,28774,2.80945e+06,-58211.8,-33612.6,-37778.8
98.3567,-0.667724,0.0248376,2503.18,866.967,-0.659847,51568.6,942069,51522.6,2176.26,-45285.2,2.80926e+06,-50509.9,1417.92,48135.8
34.3499,0.727943,0.963821,2559.14,777.494,0.745234,46272,942125,23569.8,39819.2,51714.7,2.80917e+06,-35973.3,-34275.7,-43574.3
28.4368,0.621501,0.223819,2664.72,650.976,0.636007,54645.1,942230,53225.7,12373.7,45037.5,2.80904e+06,-48644.7,-10304.5,-34414
35.545,0.529728,4.88186,2533.03,773.01,0.531247,58490.5,942098,10228.1,-57589.3,36676.5,2.80916e+06,-8376.23,55461.4,-34587.6
42.2925,0.0146159,2.98981,2486.27,827.919,0.000393158,68397.5,942052,-67713.6,9647.59,26.891,2.80922e+06,66955.7,-12356.9,-3895.85
41.955,-0.972282,2.33382,2557.57,756.785,-0.970942,16601.8,942123,-10996.9,12437.3,-67356.7,2.80915e+06,11162.6,-8879.3,63622.5
28.4058,0.787267,4.48181,2633.17,682.717,0.773614,44604.3,942199,-8920.58,-43703.1,54456.1,2.80907e+06,11654.1,32634.8,-51325.3
38.005,-0.0152355,0.427671,2687.97,642.752,-0.0402238,71063.9,942253,64819.7,29129,-2860.78,2.80903e+06,-54052.5,-25878.3,-4388.27
46.5431,0.366386,1.02274,2277.05,1057.18,0.357051,61138.4,941842,31945.2,52128.8,23370,2.80945e+06,-36706.6,-60737.1,-30045
40.1778,0.5421,0.4016,2538.31,783.936,0.526398,58760.4,942104,54840.3,21102.6,36379.6,2.80918e+06,-46805.3,-26398.8,-38938.2
60.2962,0.800838,3.55693,2531.96,798.723,0.805658,40888.4,942097,-37257.2,-16845.3,55609.6,2.80919e+06,38368.8,15683,-52619.1
46.0867,-0.308351,5.97083,2525.34,790.835,-0.314804,65428.7,942091,62320.4,-19926.9,-21700.5,2.80918e+06,-60558.6,20146.1,19219
46.8495,0.0710349,3.91751,2487.36,834.052,0.0824938,68179.3,942053,-47643,-48770.4,5643.61,2.80923e+06,51742.5,44741.6,-2507.95
68.0089,0.205667,0.673546,2471.25,868.221,0.220195,66516.5,942037,52126.8,41318.9,15015.2,2.80926e+06,-53445.4,-43488,-11390.3
39.5973,-0.357764,1.42744,2470.66,838.84,-0.367036,63423.4,942036,9216.32,62750.2,-25025.2,2.80923e+06,-8793.39,-64199.2,22658.9
81.8009,0.939387,4.03809,2707.04,660.278,0.937558,24825.9,942272,-16171.3,-18836.4,66917,2.80905e+06,10357.4,17120.3,-57521.3
42.1323,-0.0553424,4.73121,2453.61,863.006,-0.0714028,67772.7,942019,126.706,-67772.6,-4851.54,2.80925e+06,-4734.61,69464.4,587.211
35.5695,0.672983,3.24686,2453.01,852.92,0.678229,49924.2,942018,-49708.8,-4631.88,46077.4,2.80924e+06,51663.1,7307.72,-45485.3
43.813,-0.0598131,6.02911,2613.98,705.732,-0.0625946,69996.9,942179,67805,-17379.7,-4390.04,2.8091e+06,-60695.7,16441.8,3183.91
54.4761,0.111076,5.45657,2637.83,703.219,0.105796,70058.7,942203,45904.7,-52924.2,7453.8,2.80909e+06,-46575.2,41429,-8044.74
48.6744,0.74591,3.11346,2601.65,752.398,0.7751,44208.9,942167,-44073.1,3463.28,54232.7,2.80914e+06,49864,5226.24,-41387.1
27.5361,-0.00514022,3.25945,2433.99,865.873,-0.021649,67657.7,941999,-67142.4,-8333.74,-1465.06,2.80926e+06,69321.3,7062.82,-2973.8
40.2187,0.789656,2.3211,2519.95,794.624,0.792803,41968.5,942085,-29674.8,29677.6,54592.2,2.80919e+06,25280.8,-33551.9,-51952
64.6865,-0.551424,5.48336,2360.86,981.755,-0.553286,55517.1,941926,39259.4,-39253.7,-36875.3,2.80937e+06,-41600,46263.7,40551
35.7306,0.76367,4.55986,2555.49,770.924,0.755976,45392.7,942121,-9799.48,-44322.3,52422.6,2.80916e+06,-2564.43,41246.7,-51213.7
17.3219,-0.746243,5.5438,2454.98,845.282,-0.722869,46962.9,942020,35431.7,-30823.8,-49129.8,2.80924e+06,-27637.4,29643.6,55730.7
42.7744,0.404,4.41167,2347.41,975.932,0.387106,61276.2,941913,-18840.5,-58307.8,25726.1,2.80937e+06,17532.2,63822,-33195.3
47.3905,0.343059,0.117947,2612.83,710.341,0.337666,66000.7,942178,65570.4,7523.81,23676.8,2.8091e+06,-58414.8,-7655.73,-22791.3
45.8758,0.822604,4.01059,2497.38,828.707,0.838495,37353.7,942063,-25025.2,-27731.5,57479,2.80922e+06,25291,35496.9,-52494.7
26.3338,-0.0493579,2.04419,2317.71,991.455,-0.047048,65962.1,941883,-31339.9,58041.5,-3106.83,2.80938e+06,30117,-68159.2,4130.13
70.867,-0.158705,4.83457,2469.89,875.155,-0.139005,67509.6,942035,8908.55,-66919.3,-9476.15,2.80927e+06,-6311,68179.5,15101.4
95.8586,-0.146683,0.562399,2756.17,646.162,-0.138949,71320.8,942322,61789.4,35619.4,-10007,2.80904e+06,-45227.8,-38423.9,10383.5
50.4549,0.191809,5.75588,2484.49,843.441,0.205552,66912.9,942050,58696.4,-32125.7,14054.2,2.80924e+06,-55969.1,38714.6,-10333.4
25.7381,0.55474,2.11843,2571.22,729.3,0.545446,58299.5,942137,-30764.6,49521.4,37940,2.80912e+06,25812.4,-45081.5,-37393
27.064,0.800475,1.39607,2592.57,712.593,0.795991,42278.5,942158,8472.85,41420.8,55596.9,2.8091e+06,-3013.06,-36678.6,-51464.5
37.4504,0.869063,5.14695,2557.26,770.881,0.853863,36106,942123,13101.2,-33645.3,59231.1,2.80916e+06,-17548.6,21648.1,-59614.4
42.4352,0.254822,0.917456,2562.59,751.373,0.254318,67157.5,942128,40779.8,53358.6,17660,2.80914e+06,-38293.1,-49769.1,-16659.5
87.451,0.331977,2.92388,2656.55,708.634,0.340792,66471.6,942222,-64962.2,14084.8,24095.3,2.8091e+06,58536.1,-13803.5,-19071.6
31.859,-0.913602,0.0275837,2406.49,899.049,-0.913023,27448,941972,27444.6,-434.132,-61437,2.80929e+06,-28555.5,-4340.71,64933.1
39.1529,0.389199,0.665397,2430.15,881.072,0.375066,62683.7,941996,49335.4,38668.6,25362,2.80927e+06,-49916.5,-39320.8,-30195.8
45.8668,-0.118293,4.23432,2351.95,972.133,-0.125908,65992.4,941917,-31146.4,-58179.9,-8375.6,2.80936e+06,31463,66476.6,7221.06
38.4239,0.663,0.670611,2677.93,650.346,0.661799,53218.7,942243,40657.5,34339.4,46980.1,2.80904e+06,-38214.1,-24087.8,-40158.9
44.3933,0.237148,0.189103,2504.19,820.899,0.240617,66627,942070,65838.5,10220.1,16516.9,2.80921e+06,-63314.5,-19217.1,-15279.5
28.042,-0.760181,4.57735,2557.78,759.495,-0.733787,47132.2,942123,-5470.94,-46813.6,-50906.7,2.80915e+06,7428.51,35158.9,54545.1
34.5946,-0.643793,2.91143,2512.96,800.394,-0.620341,53933.8,942078,-52433.5,12632.9,-42657.1,2.80919e+06,46078.2,-9763.32,47725.8
79.1453,-0.252967,5.75575,2346.62,1018.67,-0.27794,63828.2,941912,55032.7,-32333.3,-18468.1,2.80941e+06,-64576,36784.6,14125.8
14.4249,-0.13097,4.08032,2358.31,934.55,-0.134862,66003.2,941924,-37733.4,-54153.6,-8983.41,2.80933e+06,46144.3,55183.7,8689.45
31.3113,0.189755,2.29217,2557.8,772.822,0.142782,68664.8,942123,-44183.5,52561.2,9905.59,2.80916e+06,44344.3,-43487.5,-21995.2
42.8587,0.610087,2.50438,2242.98,1112.09,0.637775,50034.1,941808,-41279.2,28274.4,41430.2,2.8095e+06,50164.8,-43937.1,-42433.6
32.9553,0.368628,4.58714,2550.86,763.462,0.393047,63705.5,942116,-9173.55,-63041.5,27230.8,2.80916e+06,4190.19,62551.3,-18935.6
75.3927,-0.337023,2.2203,2377.7,976.331,-0.344154,62799.6,941943,-38845.1,49344.2,-23018.9,2.80937e+06,39834.8,-57843.7,23496.7
57.9984,-0.674356,6.00307,2600.27,753.625,-0.693133,50420.7,942166,49138.2,-11299.6,-48484.6,2.80915e+06,-46969.9,21970.8,39301.8
55.272,0.566338,1.22653,2630.33,704.762,0.566669,57967.7,942196,20754.2,54125,39867.3,2.8091e+06,-13930.3,-50060.4,-35480.8
24.718,0.178597,5.07828,2532.69,774.194,0.146768,68286.3,942098,23700.6,-64041.4,10132,2.80917e+06,-24833.1,58306.4,-18241.6
40.3046,0.838648,2.0609,2296.63,1026.68,0.841502,35513,941862,-16646.1,31370,55315.1,2.80942e+06,20086.3,-37143.9,-63123.2
8.17363,0.96727,2.96065,2349.58,941.505,0.973746,15135.2,941915,-15038.7,1706.34,64742.6,2.80933e+06,22705.8,-7270.1,-68707.4
33.2493,0.642952,4.29527,2395.43,973.92,0.695913,48211.2,941961,-17126.3,-45066.7,46719.9,2.80937e+06,33223.6,55840,-35345.9
20.3769,-0.610002,1.43313,2447.67,844.604,-0.608522,53852.3,942013,6228.54,53490.9,-41296.6,2.80924e+06,-10910.2,-53301.7,42244.2
35.4884,-0.0630833,1.33502,2477.44,842.278,-0.0657797,68127.8,942043,13286.1,66819.7,-4491.15,2.80923e+06,-23736.2,-64452.5,3750.5
38.1875,-0.287233,1.30046,2456.47,864.1,-0.251739,65796.2,942022,17680.3,63376.3,-17114.7,2.80926e+06,-16822.2,-61962.6,27052.9
44.9512,0.948395,2.91119,2317.63,1008.22,0.945609,21481.3,941883,-20876.4,5061.6,62442.4,2.8094e+06,21760.3,-4613.59,-71897
20.3052,0.485348,3.80959,2540.58,763.215,0.48671,60399.4,942106,-48882.1,-35477.2,33651.8,2.80915e+06,40335,41041.8,-31241.9
46.6329,0.397974,4.44594,2357.35,971.278,0.403917,60923.8,941923,-17661.3,-58307.7,26900.2,2.80936e+06,13089.1,67041.1,-28117
46.7222,-0.965954,4.70403,2539,796.63,-0.954221,20673.9,942104,636.013,-20664.1,-65955.7,2.80919e+06,2485.33,8803.24,66268.1
22.3103,-0.805085,0.0889982,2559.38,754.898,-0.798247,41800,942125,41261.9,6685.21,-55396,2.80915e+06,-37191.7,5636.64,53157.1
53.3421,0.266957,3.67309,2599.61,742.261,0.231514,68041,942165,-58245.4,-35171.7,16192.4,2.80913e+06,52685.3,28210.1,-24456.4
18.9694,-0.0114708,2.49809,2480.64,828.386,0.0216832,68303.7,942046,-55939,39194.8,1481.39,2.80922e+06,50033.4,-45755.4,7527.09
37.004,0.355375,3.11526,2485.28,821.949,0.357387,63867.5,942051,-63819.9,2465.14,24439.5,2.80921e+06,63674.2,661.961,-23718.1
61.7608,0.388599,4.47235,2472.32,862.113,0.371371,63327.3,942038,-14763.8,-61582.3,25329.4,2.80925e+06,15740.6,60544.2,-30490.6
20.2023,-0.390015,0.647686,2252.96,1055.2,-0.392627,59877,941818,47945,35868.3,-25562.1,2.80945e+06,-56123.1,-43668.2,29516.9
46.4802,-0.239092,3.45957,2504.28,812.346,-0.234838,66725.3,942070,-63585.4,-20227.9,-16120.4,2.8092e+06,61449.5,22316.4,17011
39.9769,0.687386,2.5681,2464.21,865.021,0.718052,47392,942030,-40324.8,24898.1,48894.3,2.80926e+06,45659.4,-32915.5,-41123.9
26.6812,0.883364,1.70947,2487.92,809.44,0.888249,31429.7,942053,-3825.95,31196,60774.1,2.8092e+06,6173.29,-32950.2,-58508.8
31.9689,-0.985526,4.71342,2679.59,639.105,-0.985861,11899,942245,792.672,-11872.6,-70006.3,2.80903e+06,2315.97,10640.8,58919.7
40.7017,-0.890734,4.11828,2323.51,1016.5,-0.910783,27299.1,941889,-15219.9,-22662.7,-60219,2.80941e+06,23812.2,34855.2,62678.7
40.4633,0.403833,3.12593,2314.12,1023.68,0.366725,61386.9,941880,-61386.8,55.1531,24198,2.80942e+06,65711,-3731.64,-37669
55.8543,0.496395,4.38481,2497.44,857.169,0.457444,60958.2,942063,-17473.1,-58400.3,31358.2,2.80925e+06,24032.8,49902.2,-41802.6
33.0798,-0.181176,1.63026,2507.87,820.19,-0.168412,67713.1,942073,-7396.7,67307.9,-11568.9,2.80921e+06,-6181.3,-65974.7,14718.7
67.996,-0.564758,2.88717,2437.03,905.374,-0.559949,56104.5,942002,-53954.5,15382.7,-37917.4,2.8093e+06,57221,-10851.7,41159.5
21.041,0.967043,0.106204,2259.36,1050.89,0.964485,17221.1,941825,17195.6,937.961,62882.2,2.80944e+06,-17374.8,-4522.15,-74708.8
29.2313,-0.672178,2.3031,2432.97,879.015,-0.675849,49867.7,941998,-31460.8,38691.2,-45727.5,2.80927e+06,40577.9,-34103.6,46134.4
20.816,0.402985,0.483836,2517.42,776.883,0.405454,62914.1,942083,55085.5,30393.7,27905.4,2.80917e+06,-55408.4,-24803.6,-26055.2
68.4277,-0.90764,0.119409,2451.38,897.365,-0.893685,30473.2,942017,30303.3,3213.46,-60694.8,2.80929e+06,-23455.3,-4073.56,66890.7
28.1517,-0.138064,5.19712,2520.17,782.264,-0.141242,68172.4,942086,30489.5,-60974.3,-9726.34,2.80917e+06,-34358.6,56054.4,8473.83
18.5409,-0.712582,3.6566,2595.56,704.891,-0.728114,47904.2,942161,-42033.3,-22978.5,-50885.5,2.8091e+06,40158.7,25145,41409.2
42.0717,-0.944266,4.33403,2386.39,937.831,-0.936099,23569.1,941952,-7361.57,-22390,-62725.8,2.80933e+06,11125.8,16445.4,69815.7
42.357,0.456304,1.4952,2330.43,1012.04,0.497729,57431.7,941896,3781.47,57307,32957.8,2.8094e+06,-7005.99,-70484.9,-25850.5
104.792,0.483076,1.77669,2723.52,665.567,0.479412,62827.6,942289,-13385.1,61385.2,34321.6,2.80906e+06,9239.6,-52299,-30302.4
67.9352,-0.741729,5.39901,2295.7,1068.25,-0.762879,42491.1,941861,26818.6,-32958.4,-50136.8,2.80946e+06,-36136.9,43373.3,53048.3
33.3501,-0.0937781,0.402827,2669.86,658.262,-0.111052,70442.8,942235,65551.6,25791.1,-7871.49,2.80905e+06,-53345.7,-29119.9,2004.03
45.8583,0.568073,2.67143,2556.52,765.198,0.555321,57680.8,942122,-51910.7,25146.7,38516.1,2.80916e+06,44896.3,-26490.4,-39763.4
32.0138,-0.663596,6.21422,2596.26,718.029,-0.646305,53336.2,942162,53270.5,-2647.55,-45174.2,2.80911e+06,-43854.6,6107.03,45530.2
17.4126,0.125404,1.47117,2341.73,951.117,0.117753,65915.1,941907,6428.07,65600.9,7816.07,2.80934e+06,-7573.85,-71914.8,-10678.3
48.5397,-0.261432,5.73841,2434.75,886.961,-0.247009,65586.8,942000,56465,-33366.6,-16718.6,2.80928e+06,-56397.1,36701.8,21330.7
37.9425,-0.23305,2.01584,2435.33,872.441,-0.237587,65754,942001,-28459.7,59275.9,-16082.8,2.80926e+06,28944,-61856.7,15396.8
27.7571,-0.32619,0.821471,2441.54,868.253,-0.305717,64533.5,942007,42482,48578.3,-20721.1,2.80926e+06,-48093.2,-43000.6,26749.6
26.7613,-0.821723,1.12669,2350.87,964.725,-0.812347,38784.9,941916,18755.3,33948.6,-54026.3,2.80936e+06,-10522.1,-38426.8,61905.2
20.5304,-0.0844452,3.02365,2528.83,823.869,-0.0139172,68974.4,942094,-68168.9,10510.8,-960.021,2.80922e+06,65012.6,-447.401,20033.4
27.06,-0.914298,0.641547,2700.22,617.639,-0.909658,29608.2,942266,23722.1,17717.5,-64843.8,2.80901e+06,-17335.4,-12953.7,54783.3
27.3929,-0.466575,4.8159,2483.69,817.639,-0.454887,60879.6,942049,5041.38,-60670.5,-31096.9,2.80921e+06,-9771,57862,33907
21.2517,-0.762824,1.07389,2426.15,865.585,-0.757606,44100,941992,21406.7,38556,-51187.2,2.80926e+06,-19750.6,-39159.2,54212.8
85.227,0.281209,6.20429,2594.46,771.495,0.309107,66449.9,942160,66199,-5768.57,21597.9,2.80916e+06,-64522.4,3506.64,-12588.9
29.5496,-0.449288,5.152,2339.87,987.201,-0.453792,59125.5,941905,27958.6,-52097.4,-30109.4,2.80938e+06,-19858.8,64145.6,32200
50.9518,0.513814,1.89843,2555.57,774.287,0.518399,59299.9,942121,-17232.9,56740.7,35948.6,2.80917e+06,23811.1,-52052.7,-32758.9
22.8145,-0.438184,5.77055,2450.6,842.368,-0.441916,60914.1,942016,52736.3,-30486.3,-30008.1,2.80923e+06,-55207.1,28669.8,29365.5
40.7672,-0.781455,0.0252937,2387.99,942.448,-0.754411,43998.8,941953,43977,1383.94,-50568.3,2.80933e+06,-38505.5,-164.879,61739
22.8604,0.934884,0.786317,2415.61,880.908,0.928181,25087.9,941981,18063.1,17410.5,62575.4,2.80927e+06,-14149.7,-16221.2,-66972.4
39.9455,-0.427252,4.86827,2653.2,677.044,-0.442027,63381.6,942219,8033.11,-62870.5,-31233.4,2.80907e+06,-14216,55407.1,23048.4
47.8538,-0.819923,6.07666,2449.55,868.029,-0.816528,39193.2,942015,38331.2,-8174.44,-55434,2.80926e+06,-38246.9,7585.27,57930.3
47.7371,0.530738,3.24096,2564.71,757.106,0.536994,58603.4,942130,-58205.4,-6818.48,37304.7,2.80915e+06,56041.4,2558.53,-33254.9
57.1774,0.603516,0.226504,2498.26,830.792,0.595103,55100.1,942064,53899.2,11441,40801.7,2.80922e+06,-51113.6,-14703.5,-42875.1
56.0291,-0.138426,6.14371,2502.65,830.596,-0.157556,67765.5,942068,67296.4,-7959.66,-10811.9,2.80922e+06,-66674.1,13797.1,5493.49
28.5609,0.662241,2.07794,2587.43,722.305,0.680492,51129.4,942153,-25368,44392.3,47482.6,2.80911e+06,23145.8,-45428.5,-38184.8
45.7882,0.809278,1.05233,2417.88,903.541,0.822288,38383.3,941983,18810.6,33458.1,55462.4,2.8093e+06,-23137.9,-39100,-54878.4
45.6691,0.901384,2.6,2617.73,715.868,0.886025,32540.4,942183,-27986.4,16602.4,62185.5,2.80911e+06,17534.5,-11247.4,-59895.1
39.9764,0.192257,2.18527,2660.43,669.846,0.182887,69562.4,942226,-41677.8,55694.6,12940.3,2.80906e+06,29573.9,-51968.1,-13694.1
28.1847,-0.93778,5.77563,2534.06,765.172,-0.938975,23753.1,942099,20534.8,-11938.7,-64838.6,2.80916e+06,-21139.3,10211.8,61214.7
24.9169,-0.0511982,1.11517,2702.26,617.893,-0.0309705,71276.3,942268,31955.8,63711.4,-2208.52,2.80901e+06,-23938.4,-53334.3,7304.67
30.9382,0.446767,3.69015,2449.15,857.126,0.424718,61457.4,942015,-52669.9,-31668.5,28831.7,2.80925e+06,50248.4,32255.8,-35350.9
47.8489,-0.751257,3.09849,2676.49,664.611,-0.752257,46759.5,942242,-46759,-214.588,-53387.2,2.80906e+06,40094.1,-8381.23,45339.1
17.8986,-0.00288736,4.06834,2684.62,623.982,-0.0072648,71075.3,942250,-41788.4,-57492.8,-516.361,2.80902e+06,38123,45290.5,-757.116
38.6057,0.850673,4.41426,2511.18,797.27,0.852327,35951.5,942077,-10120,-34497.7,58588.7,2.80919e+06,11804.4,33750.3,-56571.2
34.9838,0.179127,5.99381,2422.44,886.162,0.184332,66355.7,941988,63226.9,-20135.6,12444.7,2.80928e+06,-67680.3,16242,-11564.5
45.0887,-0.0982996,4.32218,2436.6,886.649,-0.0848871,67465.5,942002,-24015.5,-63046.4,-5747.69,2.80928e+06,31404,62468.3,9612.62
25.6806,0.904278,5.70824,2397.46,907.096,0.915022,27093.9,941963,22282.7,-15413.1,61455.8,2.8093e+06,-30778.4,17036.6,-62114.6
33.5406,-0.836764,2.96914,2536.06,771.487,-0.833168,38202.5,942101,-37402.8,7775.88,-57555.1,2.80916e+06,35017,-2339.63,55697.5
23.734,-0.281628,5.19079,2369.12,928.99,-0.273673,64215.6,941935,30153,-56696,-18271.6,2.80932e+06,-29911.4,62000,21911.4
39.8243,0.691149,4.74555,2464.02,845.94,0.690952,49222.5,942029,880.248,-49214.6,47047.1,2.80924e+06,-3890.65,49662.8,-47651.3
45.3946,0.221595,4.8285,2715.34,628.129,0.245647,69292.9,942281,9044.08,-68700.1,17559.6,2.80902e+06,-3776.59,58745.5,-7947.9
38.588,-0.0517834,1.26117,2527.09,813.312,-0.0965831,68635,942093,23168.5,64606.3,-6660.11,2.8092e+06,-13644.7,-65948.9,-5781.4
36.4882,0.181504,1.35579,2833.47,533.461,0.211177,71377.1,942399,16598.1,69420.4,15421,2.80893e+06,-7530.55,-54117.4,-3348.7
52.9055,-0.00602573,3.81231,2430.11,897.077,-1.70461e-05,67619.6,941996,-52143.2,-43052.2,-1.15265,2.80929e+06,57952.4,40967.4,1638.45
35.2767,-0.207081,4.88303,2610.2,703.932,-0.222765,68322.6,942176,11941.1,-67271,-15612.2,2.8091e+06,-9537.87,61391.5,9718.05
24.2405,-0.811541,1.32368,2510.61,783.533,-0.810783,40231.9,942076,10185,38921.3,-55726.6,2.80918e+06,-8401.92,-37634.9,53986.8
10.9165,-0.804744,5.80992,2500.77,809.703,-0.833679,37882.6,942066,34359.7,-15953,-57187.8,2.8092e+06,-40591.8,25681.7,47342.8
53.8815,-0.476486,5.80409,2364.62,974.947,-0.451065,59530,941930,52317.5,-28402.5,-30086.5,2.80937e+06,-56601.2,25746.7,40130.2
47.6684,-0.215457,4.18898,2575.85,763.477,-0.219835,67917.3,942141,-36553.4,-57241.6,-15305,2.80916e+06,23885.2,59572.3,13019.7
39.5687,-0.370028,5.54732,2480.87,843.327,-0.386981,62999.9,942046,48288.8,-40462,-26439.7,2.80923e+06,-43257.9,48908.9,21775.4
75.0302,0.153474,0.965759,2321.78,1038.65,0.165824,65178.2,941887,36465.4,54022.8,10959.8,2.80943e+06,-44913.5,-61087.7,-9273.97
32.0673,0.103996,4.22922,2542.86,761.533,0.0919385,68879.5,942108,-32146.6,-60917.9,6359.61,2.80915e+06,29642.4,57559.7,-9282.33
18.4571,0.997309,4.4897,2403.74,887.84,0.996041,5978.08,941969,-1832.77,-5690.21,66985,2.80928e+06,-1076.7,2412.88,-70573.4
30.6567,-0.224129,4.4337,2443.04,867.966,-0.194346,66506.6,942008,-17335,-64207.7,-13176.6,2.80926e+06,21109.5,62968.3,21571.3
35.1345,0.907468,0.418594,2391.61,918.406,0.905908,28407.1,941957,25445.1,12629.7,60769.3,2.80931e+06,-28429.5,-8742.66,-65380.9
29.2529,-0.146811,3.94029,2354.58,965.626,-0.18775,65375.4,941920,-45609.4,-46837.3,-12496.5,2.80936e+06,51348.5,52737.6,2593.37
60.4326,-0.460384,0.385842,2403.37,932.152,-0.457961,59779.8,941969,54943.5,23554.9,-30796,2.80932e+06,-60507.3,-20890.2,33749.6
29.2643,-0.623385,5.41475,2615.08,720.998,-0.636782,54088.2,942180,37600.2,-38881.3,-44669.7,2.80911e+06,-25019.1,46099.7,36042.6
35.9139,-0.37032,1.70207,2554.64,754.872,-0.359266,64703.8,942120,-7829.1,64228.4,-24908.9,2.80915e+06,9697.93,-58748.8,26363.9
42.7597,-0.0757585,3.87882,2591.69,729.911,-0.0780167,69621.6,942157,-52585.9,-45627.7,-5448.25,2.80912e+06,44020.3,46297.4,4363.69
47.3889,-0.374655,4.70351,2480.76,841.284,-0.394271,62787,942046,235.266,-62786.6,-26937.2,2.80923e+06,2942.88,65174.6,21670.8
43.8259,0.844405,1.62791,2396.95,918.712,0.844198,35997.7,941962,-2229.6,35928.6,56693,2.80931e+06,1672.1,-38387,-60701.7
52.9113,-0.500844,5.20276,2620.56,727.32,-0.491884,61140.2,942186,31389.8,-52467.1,-34541.5,2.80912e+06,-17462.1,51585.5,33462.5
28.1061,0.553288,1.66935,2502.08,795.669,0.548969,57351.2,942068,-5414.49,57095.1,37667.4,2.80919e+06,6102.42,-54760.2,-37865.7
20.6917,-0.425314,1.85531,2410.93,880.067,-0.430198,60800.8,941976,-16986.3,58379.8,-28974.6,2.80927e+06,18227.7,-61444,28918.9
19.5981,-0.917905,1.5672,2405.3,887.751,-0.912125,27575.9,941971,869.917,27562.2,-61361.4,2.80928e+06,2207.85,-25381,65863.7
74.3509,0.827145,1.10859,2609.82,744.87,0.840118,38010.9,942175,17705.5,33635.4,58874.3,2.80914e+06,-15704.9,-37198.6,-50536.6
71.7156,0.0521485,0.79417,2352.02,1019.47,0.0714772,66352.7,941917,48510.3,45270.6,4754.87,2.80941e+06,-46589.9,-59636.8,-69.7223
75.9099,0.174575,5.82203,2422.25,927.472,0.170802,66517.9,941988,59993.1,-28730.7,11530.8,2.80932e+06,-62192.1,34121.6,-13346.3
32.3048,-0.0166713,2.32094,2682.26,642.555,-0.0274151,71019.2,942248,-47197.9,53066.8,-1947.73,2.80903e+06,44408.4,-40444.5,-1279.51
20.5728,-0.410647,4.79306,2535.81,769.364,-0.433785,62238.9,942101,6857.74,-61860,-29964.3,2.80916e+06,526.875,61952.7,21989.2
21.0147,-0.616196,0.434064,2556.15,750.12,-0.602822,55335.3,942122,51102,21226.7,-41807.6,2.80914e+06,-41370.8,-26517.7,42415.7
27.5341,0.552921,4.80619,2304.07,1032.21,0.584948,53401.3,941869,7489.6,-52873.5,38513.2,2.80942e+06,1151.55,67500.1,-35230.6
55.665,-0.951231,2.89805,2510.82,821.618,-0.959472,19369.7,942076,-18805,4642.94,-65949,2.80921e+06,25528.8,-6431.36,62629.4
35.8663,0.298029,1.87544,2623.76,730.746,0.358059,65607,942189,-20019.3,62478,25159.3,2.80912e+06,18116.1,-61164.7,-5971.31
55.7256,-0.247798,5.20167,2331.22,1018.33,-0.271917,63732.2,941897,31675,-55303.6,-18008.4,2.80941e+06,-29662.3,68185.3,13844.6
11.4766,0.332057,3.57841,2485.16,813.285,0.369413,63545.1,942051,-57145,-27792.6,25261.2,2.8092e+06,61012.7,25171.3,-14579.8
34.421,-0.852036,5.49646,2462.82,847.078,-0.862219,34481.7,942028,25128.5,-23612.4,-58694.5,2.80924e+06,-25508.6,30297.5,56479.6
50.8329,0.700734,2.59081,2438.62,886.625,0.706619,47931,942004,-41535.2,23920.9,47864.9,2.80928e+06,41729.8,-30369.4,-48136.1
29.8409,0.102636,4.14578,2446.46,861.36,0.131748,67255.6,942012,-36502.9,-56487.6,8938.67,2.80925e+06,36124.9,59433.4,-1212.41
42.9008,-0.160844,4.22088,2432.47,888.857,-0.133556,67046.3,941998,-32300.7,-58752.6,-9035.35,2.80928e+06,30407.7,61529.7,16816
17.5067,0.0533201,4.43545,2356.98,937.794,0.0426783,66532.4,941922,-19281,-63677.3,2842.08,2.80933e+06,16495.6,70430.5,-5975.58
63.4596,-0.392559,3.23094,2341.18,1011.64,-0.381114,61360.2,941907,-61264.2,-3430.48,-25294.2,2.8094e+06,67305.6,12166,31703.6
25.4693,-0.562323,2.92405,2440.19,875.722,-0.560342,56122.8,942006,-54030.7,15180.9,-37968.7,2.80927e+06,57969.2,-3157.05,39358.8
49.8931,0.435443,1.09763,2392.85,931.886,0.44942,59940.4,941958,27141.9,53443.1,30155.4,2.80932e+06,-30790,-58866,-28667.7
29.0576,-0.43936,3.88665,2616.16,696.716,-0.422381,63597.7,942182,-45906.3,-44014.6,-29635.9,2.80909e+06,42371.9,34105,30907.2
35.4067,0.612644,5.76225,2348.73,973.769,0.597057,53327.2,941914,45263.2,-28196.3,39690.1,2.80937e+06,-51316.1,22812.9,-48131.3
27.2863,0.90057,5.2481,2494.88,804.01,0.894815,30588,942060,15072,-26616.9,61309.1,2.8092e+06,-15282.1,22086.9,-61605.3
35.6091,-0.908923,3.95346,2625.89,700.042,-0.917826,27905.6,942191,-20535.3,-18895.1,-64518,2.80909e+06,16739.7,25871.9,54615.9
50.878,0.039465,4.87333,2692.92,644.195,0.0454101,71113.7,942258,11958.7,-70100.9,3232.62,2.80904e+06,-7953.99,59617.3,-1110.3
