E_rel_keV,cosTheta_cm,phi,K3_lab_keV,K4_lab_keV,cosTheta3_lab,pT3_lab_keV,E3,px3,py3,pz3,E4,px4,py4,pz4
31.5172,-0.809607,0.175845,13993.8,3632.39,-0.804548,96663.2,953559,95145,17064.5,-130951,3.73101e+06,-90829,-15515.5,136386
17.5325,-0.233351,1.25432,14153.2,3457.3,-0.238332,158978,953719,48921.5,151264,-39013.7,3.73084e+06,-50994,-148360,34266.9
23.9694,0.536985,3.75302,13947.5,3670.43,0.53497,137285,953513,-111743,-79754.6,86928.5,3.73105e+06,116188,75904,-90081.6
45.0851,-0.363901,5.09027,13900.4,3737.67,-0.367453,150867,953466,55304,-140365,-59606.6,3.73112e+06,-59098.3,144787,58492.9
28.6118,0.688945,0.721857,14037.1,3583.81,0.69086,117859,953603,89116.4,77130.6,112622,3.73096e+06,-87223.8,-81967.2,-111367
25.3239,-0.982284,5.8128,14118.9,3497.27,-0.98217,30736.1,953684,27096.1,-14508.9,-160580,3.73088e+06,-27814,11279.3,158690
16.2133,0.717185,3.56224,14242.7,3370.2,0.722073,113607,953808,-103884,-45987.1,118576,3.73075e+06,103061,48001.4,-110497
17.6982,-0.226437,4.03994,13962.7,3645.48,-0.224971,158414,953528,-99040.7,-123636,-36576.1,3.73102e+06,98477.2,126599,38266.3
16.5403,-0.911655,4.81546,14461.8,3165.79,-0.909704,68718.4,954027,5670.51,-68484.1,-150541,3.73055e+06,-11679.7,59467.5,141200
21.368,0.49933,6.10024,14170.7,3448.2,0.49323,142487,953736,140316,-24776.8,80789.3,3.73083e+06,-133481,29329,-83905.3
23.5545,-0.144562,1.74818,14034.4,3578.86,-0.146909,161233,953600,-28295.8,158730,-23946.4,3.73096e+06,29168.1,-159224,22120.2
18.923,-0.180596,5.2971,13995.2,3618.21,-0.185693,159941,953561,87353,-133980,-30225.7,3.731e+06,-93084,132757,26400
34.8065,0.277251,5.53581,14331.1,3300.58,0.280754,158103,953897,116093,-107326,46248,3.73068e+06,-110529,103436,-41235.7
20.9433,-0.0446718,5.23977,14017.4,3606.59,-0.0499958,162698,953583,83719.4,-139505,-8144.4,3.73099e+06,-75192.3,145705,3919.37
26.1299,-0.481886,5.08211,14254.3,3368.26,-0.479177,144194,953820,51114.8,-134830,-78720.8,3.73075e+06,-53690.1,127052,78077.9
42.1463,-0.355496,3.07515,14346,3298.22,-0.347775,154526,953911,-154227,9617.32,-57318.3,3.73068e+06,144114,-12114,60684
27.9686,-0.751593,5.29461,14093.4,3536.86,-0.744888,108983,953659,58654.6,-91852.6,-121674,3.73092e+06,-61128.1,82053.1,126133
40.334,-0.838167,4.41687,14402,3239.12,-0.839373,89761.9,953967,-26765,-85678.7,-138613,3.73062e+06,22594.2,82979.1,129465
41.8937,0.527926,0.91741,13830.7,3809.46,0.524489,137764,953396,82860.1,110060,84865.3,3.73119e+06,-89613.1,-109913,-91113.4
28.2562,-0.142325,3.14741,13876,3747.84,-0.135143,160585,953441,-160582,-970.273,-21902.9,3.73113e+06,164771,815.362,28338.7
33.4347,0.283811,2.93467,14446.8,3194.16,0.277198,158915,954012,-155689,31859.5,45847.7,3.73057e+06,142864,-33215.7,-48048.1
15.436,-0.373009,0.52818,14095.9,3509.69,-0.372379,151612,953661,131196,75985.5,-60832.2,3.73089e+06,-128548,-77211.2,60746.5
35.184,-0.38704,4.4061,14011.9,3621.45,-0.397156,149474,953577,-45493.6,-142383,-64684.8,3.731e+06,44807.8,147457,57085.5
19.7463,0.759894,0.359702,14047.5,3562.34,0.757635,106437,953613,99597.1,37541.3,123554,3.73094e+06,-97704.9,-36404.8,-125290
10.937,-0.774521,3.09939,14017.3,3583.71,-0.774007,103145,953583,-103075,3820.34,-126087,3.73096e+06,102828,-6426.63,126940
28.5686,-0.60399,2.58657,13910.6,3729.63,-0.606261,129052,953476,-108189,70352.6,-98381.2,3.73111e+06,119425,-61245.5,99015.5
34.0298,-0.972425,1.05486,14098.4,3526.99,-0.971301,38859.5,953664,18842.4,33985.6,-158686,3.73091e+06,-18478.8,-29591,158392
9.38791,-0.221032,1.03636,13833.5,3790.22,-0.206626,158330,953399,82019.7,135429,-33436.5,3.73117e+06,-76892.8,-142213,46180.7
30.1823,-0.343647,5.03959,14125.3,3496.32,-0.348112,153304,953691,49528.3,-145083,-56927.6,3.73088e+06,-48061.7,144905,52622.1
21.8415,-0.300366,4.73435,13720,3908.09,-0.291327,154162,953285,4150.97,-154106,-46948,3.73129e+06,-540.657,160958,56932.5
25.9735,-0.88404,1.10386,13933.3,3686.26,-0.883525,76069.6,953499,35209.3,67430.7,-143492,3.73107e+06,-30813.2,-70564.4,146850
36.3861,-0.408895,0.361447,14041.2,3586.25,-0.407012,148925,953607,139567,51959.7,-66359.5,3.73097e+06,-138036,-55332.2,68058.3
30.4381,0.570243,0.886156,13939.9,3715.16,0.573366,133093,953505,86910.7,100798,93141.9,3.73109e+06,-76217.5,-115516,-92500.2
19.249,-0.910486,1.75202,14181.8,3431.17,-0.911626,67350.5,953747,-11218.8,66409.6,-149380,3.73081e+06,15809.1,-65997.5,144861
11.379,0.324409,6.15878,14072.8,3543.96,0.31489,154922,953638,153948,-17347.8,51398.3,3.73092e+06,-149344,26123.7,-58701.5
27.6696,-0.09723,2.16705,14229.6,3392.22,-0.100278,163312,953795,-91083.2,135553,-16459.6,3.73077e+06,91416.5,-129462,13503.3
22.6582,0.831449,6.23926,14259.8,3364.75,0.83693,89931.3,953825,89877.7,-3103.75,137520,3.73074e+06,-93010.2,7401.79,-128020
26.3544,0.311896,1.66581,14004.2,3616.35,0.312596,154665,953570,-16023.3,153833,50898.4,3.731e+06,9523,-155906,-50742.9
23.1354,0.348339,5.75479,14161.3,3453.35,0.349259,153430,953727,132188,-77892.4,57188.3,3.73083e+06,-131327,73827.4,-55305.3
22.3277,0.225593,2.80505,13909.4,3704.84,0.229021,157955,953475,-149165,51958.2,37162.9,3.73108e+06,153044,-54429.7,-35318.6
44.6875,0.048833,2.02431,13763.9,3879.06,0.0482895,161223,953329,-71193.7,144652,7794.47,3.73126e+06,72235.8,-153752,-8648.45
30.1329,0.69578,2.36393,13926.2,3696.95,0.699915,115967,953492,-82772.6,81222.2,113643,3.73108e+06,86235.4,-86004.7,-112872
25.9316,0.767529,3.91046,13829.6,3791.05,0.765157,104173,953395,-74626.7,-72684,123802,3.73117e+06,77118.4,72710.7,-130544
30.7347,-0.868206,1.1647,14207.3,3416.9,-0.867119,81693.7,953773,33049.6,74710,-142216,3.7308e+06,-27755.2,-72955.6,139251
28.187,0.131893,2.74491,13801.8,3841.82,0.123401,160400,953367,-146976,64235.3,19945.9,3.73122e+06,157501,-55536.1,-27637.5
26.9451,-0.805717,2.82774,14209,3411.44,-0.807964,96645.4,953774,-91732,30423.3,-132522,3.73079e+06,92462.5,-27472.3,127039
12.4135,0.250844,6.04241,14144.2,3459.17,0.249881,158451,953710,154000,-37292.8,40891.1,3.73084e+06,-150362,38954.1,-40903.1
21.2082,0.80045,1.79467,14159.4,3453.91,0.800151,98205.6,953725,-22586.2,95573,131009,3.73083e+06,18228.8,-94242.2,-128632
21.9461,0.14637,1.86638,14029.2,3584.38,0.143756,161278,953595,-46163.8,154530,23428,3.73096e+06,50224.6,-153480,-25591.1
21.5579,0.53759,3.94989,14078.1,3534.37,0.539149,137497,953644,-95497,-98922.5,88019.8,3.73091e+06,92929,101403,-86266.8
30.8933,0.381819,2.32785,13988.2,3633,0.380411,150496,953554,-103687,109078,61904.7,3.73101e+06,102934,-111526,-63741.3
24.1897,0.623029,2.60346,13912.1,3703.64,0.624761,126714,953478,-108610,65272.5,101389,3.73108e+06,113138,-65796.9,-102440
12.7522,-0.365765,1.10255,13899,3707.72,-0.359719,151350,953464,68078.5,135174,-58349.2,3.73109e+06,-70043.4,-136271,64637.5
26.6294,-0.0663604,4.14846,14101.9,3526.51,-0.0575118,163125,953667,-88571.7,-136985,-9397.18,3.73091e+06,80759.6,139681,16399.9
51.1651,-0.893366,0.738903,14055,3591.72,-0.889021,74688.1,953620,55286,50217.2,-145019,3.73097e+06,-49990.3,-46142.6,148863
18.7567,0.622694,1.12534,14028.1,3584.11,0.62583,127106,953593,55744,114230,101988,3.73096e+06,-51953.4,-118668,-99750.9
21.2783,0.826931,3.34255,13657.3,3967.19,0.825864,90659.3,953223,-88902.7,-17760.1,132783,3.73135e+06,93543,20424.4,-142908
16.1135,0.783329,4.79253,14124.5,3482.4,0.78347,101621,953690,8740.76,-101244,128119,3.73086e+06,-5657.3,100154,-126134
28.3741,-0.703847,2.90584,14139.1,3480.86,-0.701983,116524,953705,-113137,27889.6,-114854,3.73086e+06,110757,-23819,114572
46.6593,0.0074804,0.686973,14097.8,3542.65,0.00570705,163369,953663,127124,102611,932.373,3.73092e+06,-122412,-106921,-2348.61
24.0305,-0.496551,5.88601,14091.4,3523.53,-0.49257,142145,953657,131100,-54938.2,-80453.6,3.7309e+06,-128323,54036.6,83022.5
10.7018,0.153364,5.39251,14029.9,3571.05,0.15308,161054,953595,100812,-125600,24948.2,3.73095e+06,-103240,123856,-25207
16.1769,-0.29252,3.75942,14165.3,3450.74,-0.302362,156100,953731,-126742,-91124.8,-49516.4,3.73083e+06,128446,87137.4,40559
32.4754,0.504782,5.56189,14107.6,3515.83,0.500823,141456,953673,106138,-93512.8,81849.1,3.7309e+06,-104195,90921.9,-84254.1
37.3141,0.49274,3.27997,13841.6,3791.03,0.497319,140433,953407,-139070,-19518,80501,3.73117e+06,146604,19832.3,-79933.9
30.9317,0.796833,6.21553,13911,3720.2,0.803744,96551.3,953476,96311.5,-6801.37,130430,3.7311e+06,-106207,6119.58,-128178
15.5673,-0.351791,4.04745,14143.6,3473.19,-0.35488,152988,953709,-95963.4,-119149,-58072.2,3.73085e+06,87137.7,123835,54551.8
32.947,-0.443994,2.11011,13940.7,3685.76,-0.449896,145083,953506,-74324.2,124599,-73086.5,3.73107e+06,77940.9,-128603,69832.8
30.9348,0.460215,1.06143,13789.3,3841.83,0.46737,142830,953355,69350.7,124863,75508.8,3.73122e+06,-75552.7,-132547,-73332.2
35.851,0.99045,1.65907,14148.7,3477.59,0.990561,22434.9,953714,-2352.48,22311.3,162124,3.73086e+06,537.198,-22767.9,-159430
51.4418,-0.554987,2.72108,14141,3503.93,-0.550983,136547,953706,-124273,56578.8,-90153.8,3.73088e+06,122620,-50899,92232.8
22.2513,0.675167,3.99694,14235.6,3404.7,0.68782,119171,953801,-77113.8,-90858.1,112922,3.73078e+06,85916.7,90549.2,-99055.5
24.2916,0.234823,2.29206,14054.8,3561.01,0.229899,158752,953620,-104486,119519,37501.4,3.73094e+06,105418,-117185,-41399.2
18.5962,0.553492,2.33536,14035.4,3572.69,0.553069,135807,953601,-93780.4,98228.6,90154.3,3.73095e+06,94877,-97124.9,-90616.7
23.1597,0.492136,2.87011,14039.5,3574.13,0.490363,142085,953605,-137038,37529.8,79944.4,3.73095e+06,135669,-40172.1,-81468.2
34.1138,0.801326,2.01607,14146.6,3479.29,0.80393,97330.5,953712,-41511.6,88034.1,131569,3.73086e+06,44060,-88214.7,-127382
28.7193,-0.112026,4.00009,14048,3571.03,-0.108573,162117,953613,-105709,-122912,-17706.2,3.73095e+06,106782,121704,20483.1
28.4874,-0.345111,3.88846,13738.9,3888.15,-0.347817,151195,953304,-111045,-102610,-56090.1,3.73127e+06,117367,109405,57058.4
31.778,0.361252,3.71282,13961.9,3663.51,0.367852,151178,953527,-127020,-81978.7,59804.1,3.73104e+06,131596,83232.5,-55486.7
9.49829,-0.14114,2.16655,13850,3763.18,-0.14473,160214,953415,-91561.1,131473,-23434.6,3.73114e+06,86619.1,-141809,21334.9
38.035,-0.221173,3.48219,14124.5,3513.1,-0.225248,159325,953690,-150778,-51481.8,-36834.3,3.73089e+06,146775,59666.7,33143.3
9.38633,0.633992,1.02115,13732.6,3880.77,0.629804,125233,953298,64284.5,107475,101541,3.73126e+06,-71992.5,-107569,-110414
37.4312,-0.735051,6.23754,14019.9,3610.56,-0.735681,110348,953585,110173,-6208.46,-119854,3.73099e+06,-111759,502.191,120160
20.9836,0.831026,3.62133,14148.9,3466.65,0.830364,91200.3,953714,-80303.2,-43230.7,135905,3.73085e+06,81088.4,36510.3,-133965
18.7408,-0.392829,3.04162,13914.1,3709.03,-0.38437,149828,953480,-148895,16697.3,-62381.8,3.73109e+06,150379,-8189.72,70588.2
38.3673,0.432175,4.3077,14043.8,3592,0.438778,146522,953609,-58891.9,-134165,71545.4,3.73097e+06,54148.1,139440,-66445.3
31.6148,0.666167,0.0626376,14279.9,3348.93,0.667206,122481,953845,122163,8817.97,109710,3.73073e+06,-118474,-2908.76,-104557
31.0282,-0.778919,0.124957,13949.9,3673.26,-0.779236,101848,953515,101158,11835,-126631,3.73105e+06,-102806,-16323.9,128690
24.2795,0.200721,1.92808,13937.6,3677.45,0.203069,159050,953503,-55472.2,149063,32985.4,3.73106e+06,57445.3,-152053,-31747.6
16.5165,0.105522,4.77589,14091.2,3515.22,0.107963,162379,953657,10181.6,-162059,17634,3.73089e+06,-10710.7,160816,-15524.5
19.0693,-0.0807258,3.67489,14300.1,3314.03,-0.0799183,164022,953866,-141309,-83277.7,-13150.4,3.73069e+06,134656,80059.1,13210.9
23.7692,-0.826396,0.0340067,14166.3,3453.8,-0.826814,92117.3,953732,92102.8,1630.38,-135408,3.73083e+06,-90487.2,-8958.03,132253
13.3695,-0.293664,3.88102,14271.2,3336.44,-0.295597,157035,953837,-116080,-105761,-48590.5,3.73072e+06,111476,102101,45078.8
15.988,0.00401384,1.68491,14266.2,3345.01,0.000916679,164352,953832,-19286.4,163216,150.658,3.73072e+06,15740,-157139,-2625.07
27.1205,0.905846,4.64971,13802.9,3826.9,0.909041,67357,953368,-2985.2,-67290.8,146939,3.73121e+06,9580.41,75449.4,-150860
25.1578,-0.805415,2.85193,13867.5,3750.06,-0.804622,96206.6,953433,-92138.7,27680,-130366,3.73113e+06,94575,-27331.5,135198
20.3895,0.897524,3.5227,13824.4,3793.39,0.895614,71959.7,953390,-67160.6,-25839.1,144882,3.73117e+06,65121,30289.6,-152102
29.1888,-0.648233,5.952,13932.9,3691.53,-0.654227,122828,953498,116294,-39528.1,-106251,3.73107e+06,-121945,43729.1,103684
42.9312,-0.722115,2.36434,13901.7,3738.02,-0.718184,112883,953467,-81223.6,78392.4,-116506,3.73112e+06,77479.3,-82169.6,122984
29.3358,-0.419053,2.64482,13980.7,3643.41,-0.41907,147712,953546,-129185,71625.3,-68177,3.73102e+06,134126,-66487.2,69020.5
17.2469,0.783685,3.2612,13916.6,3698.71,0.78147,101273,953482,-100728,-10494.3,126841,3.73108e+06,99875.7,18309.2,-131439
27.0609,-0.575868,3.36591,14382.4,3243.99,-0.575938,134907,953948,-131429,-30434.6,-95044.3,3.73062e+06,124382,26627,89520.3
23.8254,0.202073,1.1105,14144,3471.16,0.197875,160406,953709,71297.6,143689,32380.6,3.73085e+06,-69576.1,-140745,-35194.6
28.4092,-0.89431,2.10849,14166.8,3458.04,-0.891192,74292.3,953732,-37151.7,64335.8,-145954,3.73084e+06,38254.3,-56204.8,145494
32.7046,0.239862,3.87252,13945,3679.47,0.241138,157683,953510,-117875,-104734,39179.5,3.73106e+06,118025,109539,-38916.5
33.3032,-0.67544,4.65606,14140.3,3496.21,-0.685581,119115,953706,-6950.25,-118912,-112175,3.73088e+06,6073.19,124736,102370
30.6296,-0.605847,5.21536,14391.7,3240.57,-0.608795,130962,953957,63789.9,-114376,-100499,3.73062e+06,-57708.4,111033,92247
43.081,0.918957,1.33465,14107,3527.93,0.918159,64751.2,953672,16032.9,62734.9,150050,3.73091e+06,-11225.2,-61877.5,-149524
22.7922,-0.922487,3.4907,13914.4,3704.38,-0.922657,62585.6,953480,-58310.3,-22734.6,-149745,3.73108e+06,62451.8,16831.2,153119
11.4556,-0.569402,5.74215,14181.3,3424.69,-0.566729,135004,953747,115182,-70421.6,-92863.5,3.7308e+06,-113658,63533.8,92668.2
38.2838,0.253896,0.889487,14115.4,3519.19,0.263488,157698,953681,99415.6,122414,43073.7,3.7309e+06,-99256.4,-123179,-34959.2
10.1561,-0.596638,3.1364,14062.4,3541.32,-0.593488,131322,953628,-131321,-431.688,-96836.4,3.73092e+06,128849,-5027.71,98918
25.909,-0.964425,5.55193,14201.1,3417.41,-0.965504,42696.7,953767,31945.4,-28328.5,-158317,3.7308e+06,-32659.2,30601.8,153247
20.9125,0.38969,2.72175,14009.7,3604.76,0.393137,149744,953575,-137193,60011.2,64025.1,3.73098e+06,136890,-65911.5,-61663.4
33.5234,0.665625,2.23797,14058.5,3565.7,0.665572,121758,953624,-74763.8,96101.4,108583,3.73095e+06,77529.4,-93797.3,-108561
6.72017,-0.360945,3.39729,14170.6,3427,-0.360569,152778,953736,-147821,-38602.9,-59059.9,3.73081e+06,144119,37832.8,57945.5
8.31703,-0.0075147,5.42834,14103.7,3496.15,-0.0126505,163393,953669,107355,-123175,-2067.17,3.73088e+06,-105523,122212,-2070.16
15.1993,-0.0670067,2.50864,13939.7,3670.62,-0.0585535,162168,953505,-130650,96066.7,-9511.8,3.73105e+06,133150,-96837.7,16452.3
12.967,-0.20233,1.38613,14113.1,3496.74,-0.211752,159754,953679,29867.6,156937,-34613.1,3.73088e+06,-27158.9,-156951,26616
25.0272,-0.151633,4.5456,13869.1,3749.74,-0.149568,160209,953435,-27337.2,-157860,-24234.7,3.73113e+06,24511.2,163266,26661.9
18.6825,0.932207,3.89451,14113,3502.1,0.932881,58875.9,953678,-41862.6,-41399.1,152489,3.73088e+06,47752.7,36251.9,-150083
20.7251,0.218096,5.918,13787.1,3835.74,0.208203,158008,953353,147625,-56334.5,33634.8,3.73122e+06,-152629,58780,-43109.7
17.6158,-0.0347613,3.18841,14364.3,3254.14,-0.0288558,164851,953930,-164680,-7519.95,-4758.9,3.73063e+06,155305,8042.12,9222.92
38.4171,-0.852635,3.60721,14152.3,3479.3,-0.852606,85536.7,953718,-76923,-37408.3,-139563,3.73086e+06,73222.4,41655.6,137305
33.3343,-0.372162,0.268538,13927.3,3710.79,-0.384415,149897,953493,144762,38896.7,-62418.9,3.73109e+06,-150733,-45156.2,54011.6
20.5635,0.176885,0.127181,14432.8,3190.6,0.175897,162739,953998,161476,20229.7,29078.6,3.73057e+06,-150269,-20852.2,-27922.1
21.5231,0.110852,4.02663,13969.5,3649.36,0.117219,161500,953535,-101219,-125845,19062.2,3.73103e+06,108136,123786,-14218.7
29.7487,0.70194,3.34444,14017.1,3612.94,0.710456,114639,953582,-112164,-23696.1,115733,3.73099e+06,120139,22260.4,-109625
56.0536,-0.0676164,1.12921,14185.1,3465.04,-0.0749127,163420,953750,69809.2,147759,-12276.7,3.73084e+06,-68781.8,-145168,6186.31
57.5434,-0.453383,3.50895,14110,3539.83,-0.456477,145421,953675,-135392,-53067.4,-74607.9,3.73092e+06,137324,49072.8,71659.4
32.5184,0.998037,1.94942,13908.2,3720.35,0.998181,9783.74,953474,-4784.85,8533.87,161966,3.7311e+06,-171.404,-13240.3,-166051
24.2675,0.10926,4.03292,13990.6,3625.77,0.103922,161864,953556,-102075,-125620,16912.7,3.73101e+06,101031,127980,-21360.3
19.48,-0.675004,2.2165,14115.8,3493.51,-0.675623,120523,953681,-72399.7,96353.7,-110449,3.73087e+06,72378.3,-95035.3,108560
22.8894,-0.910291,4.14685,14176.8,3439.11,-0.9105,67746.3,953742,-35511.5,-57693,-149169,3.73082e+06,38771.8,54269.2,145606
27.4434,0.55653,5.78391,14139.1,3482.24,0.556639,135922,953704,119917,-63988.7,91073.2,3.73086e+06,-115225,68353.2,-89567.6
18.2783,0.381504,2.82059,14172,3437.54,0.38293,151319,953737,-143707,47388.8,62725.5,3.73082e+06,140335,-48206.1,-60167.5
16.0833,-0.152244,2.77158,14037.4,3575.95,-0.160712,160900,953603,-150399,57174.4,-26199.1,3.73096e+06,149592,-62571,19434.3
13.731,-0.111305,1.06153,14290.7,3325.67,-0.100995,163653,953856,79403.2,143100,-16613,3.73071e+06,-77367.8,-135035,24143.1
23.7198,-0.978389,1.84607,14126.2,3499.73,-0.975708,35827.2,953692,-8974.58,34685,-159565,3.73088e+06,9911.26,-23707.3,159504
22.5354,0.79967,3.60153,14176.7,3454.43,0.807247,96695.8,953742,-85922.3,-44355.9,132253,3.73083e+06,94847.7,39970.6,-123167
39.0507,0.432729,5.79406,14304.4,3340.73,0.432218,148407,953870,131993,-67842,71131.7,3.73072e+06,-121395,74058,-68514.5
23.942,0.654758,1.6549,14116.6,3499.29,0.655599,123446,953682,-9446.66,123084,107178,3.73088e+06,13903.7,-121809,-105204
28.8535,-0.807078,4.2789,14074.2,3559.89,-0.810863,95530.4,953640,-38079.9,-87612.7,-132360,3.73094e+06,49727.3,86540.8,128797
16.0184,-0.136842,5.46506,14316.4,3297.56,-0.140934,163000,953882,110989,-119375,-23203.8,3.73068e+06,-108122,112022,18817.8
33.1072,0.743822,2.2533,14199.7,3426.77,0.746604,109081,953765,-69300.8,84238.4,122417,3.73081e+06,66676.7,-86034.8,-117088
17.985,-0.0878425,5.57905,14217.5,3392.91,-0.0893098,163414,953783,124300,-106083,-14653,3.73077e+06,-121803,101484,13030.7
21.5269,-0.63945,2.20809,14077.1,3543.07,-0.634134,126230,953643,-76345,100525,-103523,3.73092e+06,67766.9,-101685,107206
16.0272,-0.251406,1.02318,14160.2,3450.02,-0.253317,158395,953726,83459.8,134624,-41477.2,3.73083e+06,-77083.9,-135136,39081.7
9.35594,-0.0357666,1.41165,14251.6,3352.15,-0.0372889,164153,953817,26614,161981,-6125.35,3.73073e+06,-22693.4,-156409,4676.11
25.5612,-0.441729,5.62876,13846,3774.97,-0.436333,145671,953411,115495,-88774.5,-70640.3,3.73115e+06,-118386,90177.4,77514.3
21.3988,-0.893299,2.71078,14062.7,3552.57,-0.896949,72141.6,953628,-65547.3,30132.4,-146352,3.73093e+06,70694,-32467.6,142984
33.1807,0.503664,4.78809,14105.1,3518.52,0.505066,141040,953671,10100.6,-140678,82535.2,3.7309e+06,-12838,139884,-80682.5
11.4313,-0.2085,0.981342,14158.8,3444.43,-0.204622,160263,953724,89313,133070,-33502.2,3.73082e+06,-85968.1,-130423,35895.9
22.7574,-0.166631,1.50944,14038.1,3582.97,-0.177957,160421,953604,9964.16,160111,-29011.2,3.73096e+06,-9450.22,-161971,19980.2
39.8365,-0.142302,4.79152,14160.3,3470.18,-0.143771,162035,953726,13164.9,-161499,-23540.6,3.73085e+06,-11205.7,158978,21950.1
41.1983,0.0829166,1.06682,14187.6,3447.14,0.0836131,163321,953753,79786.9,142506,13703.8,3.73083e+06,-73560.1,-141892,-12842.9
15.9196,-0.33396,5.27964,14203,3405.54,-0.335166,154500,953768,82500.6,-130629,-54962.1,3.73078e+06,-82862.1,125630,52441.7
19.2671,0.867898,6.02171,13662.5,3967.4,0.863256,81172.2,953228,78667.5,-20008.8,138821,3.73135e+06,-76585.7,24573.6,-152061
16.8761,0.315646,1.06886,13882.1,3729.18,0.321645,153493,953447,73654.5,134667,52141.1,3.73111e+06,-77484.3,-139381,-48817.1
18.6285,-0.492534,0.170526,14408.4,3224.59,-0.485062,144442,953974,142026,26309.1,-80120.2,3.7306e+06,-131317,-15366.9,81047.9
37.3291,-0.984568,4.18619,13968.9,3658.77,-0.984935,28120.5,953534,-13979.9,-24399.3,-160168,3.73104e+06,15746,25817.3,162401
15.5398,0.49461,3.591,14358.1,3256.91,0.498627,142925,953924,-128734,-62089.1,82216,3.73064e+06,123307,59486.8,-74477.7
14.0271,0.831723,6.19782,13674.4,3955.87,0.82904,89963.6,953240,89801.9,-5390.27,133378,3.73134e+06,-91679.8,16826,-144282
37.818,-0.871136,2.85719,14023.1,3618.26,-0.878082,77966.1,953589,-74897.7,21657.8,-143071,3.731e+06,84693.2,-25683.1,138397
19.341,-0.347722,2.74287,14075,3536.3,-0.342407,153371,953640,-141187,59907,-55894,3.73092e+06,139721,-57195.1,59844.6
22.9892,0.216473,2.06887,13983,3631.62,0.220406,158699,953548,-76341,139131,35860.1,3.73101e+06,74949.6,-142731,-33113.2
10.2018,0.594599,4.06456,13758.8,3850.78,0.591849,130081,953324,-79270.6,-103137,95513.2,3.73123e+06,78396.5,109894,-102463
13.5402,-0.139124,1.98498,14093.9,3517.77,-0.128123,162003,953659,-64949.3,148413,-20928.9,3.7309e+06,65058.5,-145366,29537.5
30.3693,-0.74271,3.97071,14041.8,3579.12,-0.742516,109212,953607,-74285.1,-80055.8,-121063,3.73096e+06,71806.1,82390.8,121449
14.337,0.710627,0.072764,14364.7,3256.06,0.709551,116213,953930,115765,10194,117021,3.73064e+06,-109067,-1083.06,-111297
23.9483,0.647753,5.94652,14159.6,3455.22,0.646177,124958,953725,118044,-40989.9,105800,3.73083e+06,-114223,41245.8,-104985
25.163,0.186338,5.85341,13991.7,3632.35,0.176677,160191,953557,146055,-65796.6,28754.4,3.73101e+06,-144096,70532.7,-36783
36.3446,-0.409241,6.19638,13942.3,3688.94,-0.402092,148750,953508,148161,-13217.6,-65324.5,3.73107e+06,-148787,11679.5,72385.4
26.3353,0.398467,3.54657,14067.3,3556.02,0.395243,149906,953633,-137127,-60564.6,64501.2,3.73094e+06,138875,52561.3,-66880.8
14.8791,-0.78196,2.39072,14061.6,3559.72,-0.783625,101361,953627,-75815.5,67275.9,-127857,3.73094e+06,68356.2,-77397.8,126042
33.1474,0.674381,0.456802,14233.2,3414.66,0.684763,119635,953799,106538,54425.1,112411,3.73079e+06,-114191,-48045.1,-100594
33.5511,-0.10729,5.54556,14080.9,3542.11,-0.106347,162347,953646,119998,-109349,-17363.7,3.73092e+06,-120131,107988,18040.2
25.1236,-0.102739,1.03366,14098.5,3516.09,-0.102979,162507,953664,83144.7,139627,-16824.2,3.7309e+06,-82453.4,-138397,16484.1
28.9804,0.206687,5.57869,14165.6,3454.34,0.209138,160146,953731,122170,-103543,34250,3.73083e+06,-119322,102600,-31601.8
20.8031,0.535172,4.84271,14166.2,3449.83,0.528201,139061,953732,17935.8,-137899,86504,3.73083e+06,-17763.1,131410,-90251.6
22.6575,0.442483,4.80946,14077,3537.88,0.436997,146838,953642,14599.7,-146110,71340,3.73092e+06,-12505.3,143361,-75350.4
8.85249,0.236091,1.11791,14079.5,3538.76,0.222099,159187,953645,71003.7,142475,36260.9,3.73092e+06,-62685.2,-142258,-47184.5
44.3559,-0.0348579,5.72228,13976.9,3659.29,-0.0391918,162540,953542,137895,-86046.4,-6375.11,3.73104e+06,-138835,89489.5,2998.96
27.2291,-0.157162,0.201857,13964.8,3662.21,-0.163018,160419,953530,156812,33826,-26505.7,3.73104e+06,-161647,-26289.6,22213.9
32.4326,-0.25641,1.39095,14424.7,3212.33,-0.26317,159444,953990,28614.6,156855,-43493.9,3.73059e+06,-26593.8,-148339,35296.9
40.8809,0.497501,1.23728,13921.5,3711,0.498511,140729,953487,46489.8,132829,80927.9,3.73109e+06,-45720.1,-137275,-82120
25.2165,-0.453988,2.11402,13959.9,3655.8,-0.453852,144858,953525,-75274.6,123764,-73780.5,3.73104e+06,74465.1,-126844,75045.9
36.1311,0.618658,1.77644,14021.6,3613.79,0.61051,129039,953587,-25356.8,126523,99468.4,3.73099e+06,29356.8,-121338,-106622
28.0991,-0.961569,0.83352,14414.2,3220.51,-0.963965,43950.6,953980,29248,32805.6,-159255,3.7306e+06,-33456.3,-34503.2,147339
27.0734,-0.386664,4.52616,13768.1,3855.69,-0.385586,148953,953334,-27228.7,-146443,-62247.6,3.73124e+06,30271.9,153143,66248.7
26.376,0.769432,4.8433,14015.8,3602.08,0.765895,104734,953581,13566.1,-103852,124758,3.73098e+06,-13723.4,101035,-128333
